ADMIRAL FINANCIAL CORP,10-K,828530,2009-09-28,edgar/data/828530/0000943440-09-000498.txt
ADTOMIZE INC,10-K,1431880,2009-07-01,edgar/data/1431880/0001165527-09-000442.txt
"ADVANCED CELL TECHNOLOGY, INC.",10-K,1140098,2009-07-07,edgar/data/1140098/0001144204-09-036193.txt
"ADVANCED CELL TECHNOLOGY, INC.",10-K/A,1140098,2009-08-05,edgar/data/1140098/0001144204-09-040583.txt
ADVANCED OXYGEN TECHNOLOGIES INC,10-K,352991,2009-09-14,edgar/data/352991/0000352991-09-000004.txt
AEHR TEST SYSTEMS,10-K,1040470,2009-09-02,edgar/data/1040470/0001040470-09-000043.txt
AEROFLEX INC,10-K,2601,2009-09-02,edgar/data/2601/0001144204-09-046933.txt
AETHLON MEDICAL INC,10-K,882291,2009-07-02,edgar/data/882291/0001019687-09-002393.txt
AFFILIATED COMPUTER SERVICES INC,10-K,2135,2009-08-27,edgar/data/2135/0000950123-09-038714.txt
AFFINITY GOLD CORP.,10-K,1397970,2009-07-10,edgar/data/1397970/0001144204-09-036806.txt
AFFINITY GROUP INC,10-K/A,910560,2009-07-15,edgar/data/910560/0001104659-09-043337.txt
AFFORDABLE GREEN HOMES INTERNATIONAL,10-K,1403081,2009-07-08,edgar/data/1403081/0001199835-09-000376.txt
ALANCO TECHNOLOGIES INC,10-K,98618,2009-09-30,edgar/data/98618/0000098618-09-000050.txt
ALESCO FINANCIAL INC,10-K/A,1270436,2009-08-17,edgar/data/1270436/0001193125-09-176771.txt
ALLIANCE HEALTHCARD INC,10-K/A,1087216,2009-08-05,edgar/data/1087216/0000950123-09-030109.txt
ALLIANCE HEALTHCARD INC,10-K/A,1087216,2009-08-21,edgar/data/1087216/0000950123-09-037102.txt
ALLIANCE HEALTHCARD INC,10-K/A,1087216,2009-09-28,edgar/data/1087216/0000950123-09-046397.txt
ALLIED HEALTHCARE PRODUCTS INC,10-K,874710,2009-09-25,edgar/data/874710/0001144204-09-050123.txt
"ALLSCRIPTS-MISYS HEALTHCARE SOLUTIONS, INC.",10-K,1124804,2009-07-30,edgar/data/1124804/0001193125-09-159671.txt
ALLSTATE LIFE GLOBAL FUNDING,10-K/A,1176267,2009-08-28,edgar/data/1176267/0000839759-09-000188.txt
ALLSTATE LIFE GLOBAL FUNDING,10-K/A,1176267,2009-08-28,edgar/data/1176267/0000839759-09-000190.txt
ALLSTATE LIFE GLOBAL FUNDING,10-K/A,1176267,2009-08-28,edgar/data/1176267/0000839759-09-000192.txt
ALLSTATE LIFE GLOBAL FUNDING,10-K/A,1176267,2009-08-28,edgar/data/1176267/0000839759-09-000194.txt
ALLSTATE LIFE GLOBAL FUNDING,10-K/A,1176267,2009-08-28,edgar/data/1176267/0000839759-09-000196.txt
AMANASU TECHNO HOLDINGS CORP,10-K/A,1168663,2009-07-06,edgar/data/1168663/0001168663-09-000015.txt
AMASYS CORP,10-K,1023198,2009-09-28,edgar/data/1023198/0001023198-09-000008.txt
AMCOL INTERNATIONAL CORP,10-K/A,813621,2009-09-29,edgar/data/813621/0001144204-09-050455.txt
AMERICAN AFFORDABLE HOUSING II LIMITED PARTNERSHIP,10-K,815024,2009-07-07,edgar/data/815024/0001104659-09-042063.txt
"AMERICAN APPAREL, INC",10-K/A,1336545,2009-08-13,edgar/data/1336545/0001193125-09-174404.txt
AMERICAN CONSUMERS INC,10-K,4811,2009-08-27,edgar/data/4811/0000922907-09-000452.txt
AMERICAN CONSUMERS INC,10-K/A,4811,2009-08-28,edgar/data/4811/0000922907-09-000456.txt
AMERICAN DAIRY INC,10-K/A,789868,2009-07-24,edgar/data/789868/0001144204-09-038758.txt
AMERICAN ENERGY GROUP LTD,10-K,843212,2009-09-29,edgar/data/843212/0001157523-09-006644.txt
AMERICAN INTERNATIONAL VENTURES INC /DE/,10-K,5656,2009-09-11,edgar/data/5656/0001020229-09-000061.txt
AMERICAN OIL & GAS INC,10-K/A,1120916,2009-09-22,edgar/data/1120916/0000950123-09-044902.txt
AMERICAN RESOURCES & DEVELOPMENT CO,10-K,812555,2009-07-15,edgar/data/812555/0001144204-09-037499.txt
AMERICAN SOFTWARE INC,10-K,713425,2009-07-14,edgar/data/713425/0001193125-09-148771.txt
AMERICAS CARMART INC,10-K,799850,2009-07-14,edgar/data/799850/0001171843-09-000662.txt
AMERICREDIT CORP,10-K,804269,2009-08-28,edgar/data/804269/0001193125-09-183965.txt
AMERITRANS CAPITAL CORP,10-K,1064015,2009-09-28,edgar/data/1064015/0001064015-09-000015.txt
AMERITYRE CORP,10-K,945828,2009-09-28,edgar/data/945828/0001179350-09-000072.txt
AMERIWEST MINERALS CORP.,10-K,1401859,2009-08-03,edgar/data/1401859/0001165527-09-000513.txt
AMREP CORP.,10-K,6207,2009-07-14,edgar/data/6207/0000006207-09-000003.txt
ANALOGIC CORP,10-K,6284,2009-09-29,edgar/data/6284/0001193125-09-199911.txt
ANAREN  INC,10-K,6314,2009-09-14,edgar/data/6314/0000891092-09-003553.txt
ANASAZI CAPITAL CORP,10-K,1373797,2009-09-03,edgar/data/1373797/0001161697-09-000831.txt
ANGIODYNAMICS INC,10-K,1275187,2009-08-14,edgar/data/1275187/0001193125-09-175543.txt
"APD ANTIQUITIES, INC.",10-K/A,1289046,2009-07-22,edgar/data/1289046/0001449388-09-000109.txt
API Nanotronics Corp.,10-K,1081078,2009-08-27,edgar/data/1081078/0001193125-09-182999.txt
APPLIED INDUSTRIAL TECHNOLOGIES INC,10-K,109563,2009-08-19,edgar/data/109563/0000950123-09-036454.txt
ARBOR ENTECH CORP,10-K,710782,2009-07-29,edgar/data/710782/0001078782-09-001079.txt
"ARCADIA RESOURCES, INC",10-K,1071941,2009-07-14,edgar/data/1071941/0000950123-09-022164.txt
ARCHER DANIELS MIDLAND CO,10-K,7084,2009-08-26,edgar/data/7084/0000007084-09-000051.txt
ARRAY BIOPHARMA INC,10-K,1100412,2009-08-18,edgar/data/1100412/0001047469-09-007860.txt
ASI ENTERTAINMENT INC,10-K,1067873,2009-09-28,edgar/data/1067873/0001067873-09-000014.txt
ASIAN FINANCIAL INC,10-K,1086142,2009-09-14,edgar/data/1086142/0001144204-09-048274.txt
ASPEN EXPLORATION CORP,10-K,319458,2009-09-28,edgar/data/319458/0001000096-09-000228.txt
ASTROTECH Corp \WA\,10-K,1001907,2009-09-28,edgar/data/1001907/0000950123-09-046587.txt
"ATEL 12, LLC",10-K/A,1394922,2009-08-19,edgar/data/1394922/0001011723-09-000053.txt
ATEL CAPITAL EQUIPMENT FUND IX LLC,10-K/A,1125264,2009-08-19,edgar/data/1125264/0001011723-09-000050.txt
ATEL CAPITAL EQUIPMENT FUND VII LP,10-K/A,1019542,2009-08-19,edgar/data/1019542/0001011723-09-000048.txt
ATEL CAPITAL EQUIPMENT FUND VIII LLC,10-K/A,1069152,2009-08-19,edgar/data/1069152/0001011723-09-000049.txt
ATEL CAPITAL EQUIPMENT FUND X LLC,10-K/A,1186258,2009-08-19,edgar/data/1186258/0001011723-09-000051.txt
ATEL CASH DISTRIBUTION FUND V L P,10-K/A,892875,2009-08-19,edgar/data/892875/0001011723-09-000046.txt
ATEL CASH DISTRIBUTION FUND VI LP,10-K/A,927569,2009-08-19,edgar/data/927569/0001011723-09-000047.txt
"ATEL Capital Equipment Fund XI, LLC",10-K/A,1297667,2009-08-19,edgar/data/1297667/0001011723-09-000052.txt
ATLANTICA INC,10-K/A,1062506,2009-09-03,edgar/data/1062506/0001010412-09-000213.txt
ATLAS MINING CO,10-K,8328,2009-07-15,edgar/data/8328/0000008328-09-000031.txt
ATLAS MINING CO,10-K,8328,2009-07-28,edgar/data/8328/0000008328-09-000047.txt
"ATLAS OIL & GAS, INC .",10-K/A,1384139,2009-07-20,edgar/data/1384139/0001354488-09-001246.txt
AUBURN NATIONAL BANCORPORATION INC,10-K/A,750574,2009-08-19,edgar/data/750574/0001193125-09-178116.txt
AUTHENTIDATE HOLDING CORP,10-K,885074,2009-09-24,edgar/data/885074/0001193125-09-197277.txt
AUTOMATIC DATA PROCESSING INC,10-K,8670,2009-08-28,edgar/data/8670/0001206774-09-001642.txt
AVATECH SOLUTIONS INC,10-K,852437,2009-09-28,edgar/data/852437/0001193125-09-198615.txt
AVNET INC,10-K,8858,2009-08-25,edgar/data/8858/0000950123-09-037904.txt
"AVT, Inc.",10-K/A,1431888,2009-07-20,edgar/data/1431888/0001387308-09-000060.txt
AZZ INC,10-K/A,8947,2009-09-04,edgar/data/8947/0000008947-09-000057.txt
"Ads in Motion, Inc.",10-K,1403243,2009-08-07,edgar/data/1403243/0001165527-09-000530.txt
AdvanSource Biomaterials Corp,10-K,1011060,2009-07-01,edgar/data/1011060/0001011060-09-000024.txt
"AeroGrow International, Inc.",10-K,1316644,2009-07-06,edgar/data/1316644/0001185185-09-000634.txt
"Affinity Group Holding, Inc.",10-K/A,1322646,2009-07-15,edgar/data/1322646/0001104659-09-043333.txt
Aftersoft Group,10-K,832488,2009-09-25,edgar/data/832488/0001144204-09-050114.txt
"Air Transport Group Holdings, Inc.",10-K,1435181,2009-08-13,edgar/data/1435181/0001165527-09-000574.txt
Allstate Life Global Funding Trust 2008-1,10-K/A,1428142,2009-08-28,edgar/data/1428142/0000839759-09-000188.txt
Allstate Life Global Funding Trust 2008-2,10-K/A,1428246,2009-08-28,edgar/data/1428246/0000839759-09-000190.txt
Allstate Life Global Funding Trust 2008-3,10-K/A,1428554,2009-08-28,edgar/data/1428554/0000839759-09-000192.txt
Allstate Life Global Funding Trust 2008-4,10-K/A,1433653,2009-08-28,edgar/data/1433653/0000839759-09-000194.txt
Allstate Life Global Funding Trust 2008-5,10-K/A,1435453,2009-08-28,edgar/data/1435453/0000839759-09-000196.txt
"Alphatec Holdings, Inc.",10-K/A,1350653,2009-07-07,edgar/data/1350653/0001193125-09-145012.txt
AmREIT Monthly Income & Growth Fund III Ltd,10-K/A,1330466,2009-07-31,edgar/data/1330466/0000897101-09-001559.txt
AmREIT Monthly Income & Growth Fund III Ltd,10-K/A,1330466,2009-09-09,edgar/data/1330466/0000950123-09-041960.txt
"AmeriResource Technologies, Inc.",10-K/A,876490,2009-09-09,edgar/data/876490/0001079974-09-000659.txt
"American Home Food Products, Inc.",10-K,945634,2009-09-14,edgar/data/945634/0001140361-09-020815.txt
"Anchor Funding Services, Inc.",10-K/A,1397047,2009-09-11,edgar/data/1397047/0001013762-09-001662.txt
"Animal Health International, Inc.",10-K,1372813,2009-09-04,edgar/data/1372813/0001372813-09-000011.txt
"Anpath Group, Inc.",10-K,1310527,2009-07-10,edgar/data/1310527/0001185185-09-000664.txt
ArcSight Inc,10-K,1368582,2009-07-09,edgar/data/1368582/0000950123-09-020966.txt
Arkson Neutraceuticals Corp.,10-K,1389413,2009-09-04,edgar/data/1389413/0001096906-09-001075.txt
Arrayit Corp,10-K/A,1084507,2009-07-31,edgar/data/1084507/0001059016-09-000088.txt
Arrayit Corp,10-K/A,1084507,2009-09-17,edgar/data/1084507/0001059016-09-000100.txt
Asia Atlantic Resources,10-K,1411058,2009-07-31,edgar/data/1411058/0001014909-09-000031.txt
Asia Atlantic Resources,10-K/A,1411058,2009-08-06,edgar/data/1411058/0001014909-09-000034.txt
"Asian Trends Media Holdings, Inc",10-K/A,1306035,2009-08-07,edgar/data/1306035/0001023175-09-000224.txt
"Atheron, Inc.",10-K/A,1373853,2009-09-16,edgar/data/1373853/0001255294-09-000664.txt
Attitude Drinks Inc.,10-K,1416183,2009-08-14,edgar/data/1416183/0001213900-09-002104.txt
Attitude Drinks Inc.,10-K/A,1416183,2009-08-17,edgar/data/1416183/0001213900-09-002162.txt
Attitude Drinks Inc.,10-K/A,1416183,2009-08-21,edgar/data/1416183/0001213900-09-002266.txt
"Auburn Bancorp, Inc.",10-K,1428802,2009-09-28,edgar/data/1428802/0001188112-09-002094.txt
"AuraSound, Inc.",10-K,810208,2009-09-14,edgar/data/810208/0001144204-09-048317.txt
"AuraSource, Inc.",10-K,1083922,2009-07-07,edgar/data/1083922/0001083922-09-000012.txt
"Avalon Oil & Gas, Inc.",10-K,918573,2009-07-14,edgar/data/918573/0001185185-09-000673.txt
"Avantair, Inc",10-K,1303849,2009-09-28,edgar/data/1303849/0001144204-09-050353.txt
Axius Inc.,10-K/A,1415935,2009-08-14,edgar/data/1415935/0001255294-09-000501.txt
BA Credit Card Trust,10-K,1128250,2009-09-23,edgar/data/1128250/0001068238-09-000402.txt
BA Master Credit Card Trust II,10-K,936988,2009-09-23,edgar/data/936988/0001068238-09-000404.txt
BALDWIN TECHNOLOGY CO INC,10-K,805792,2009-09-28,edgar/data/805792/0000950123-09-046594.txt
"BALLY TECHNOLOGIES, INC.",10-K,2491,2009-08-20,edgar/data/2491/0001047469-09-007896.txt
BANKERS STORE INC,10-K/A,27850,2009-07-24,edgar/data/27850/0001350071-09-000054.txt
BARRY R G CORP /OH/,10-K,749872,2009-09-08,edgar/data/749872/0000950123-09-041458.txt
BAYHILL CAPITAL CORP,10-K,726293,2009-09-02,edgar/data/726293/0001391609-09-000085.txt
BEAR LAKE RECREATION INC,10-K,1074871,2009-09-03,edgar/data/1074871/0001024020-09-000023.txt
BEAR LAKE RECREATION INC,10-K/A,1074871,2009-09-02,edgar/data/1074871/0001010412-09-000211.txt
BEAR LAKE RECREATION INC,10-K/A,1074871,2009-09-02,edgar/data/1074871/0001010412-09-000212.txt
BELLTOWER ENTERTAINMENT CORP.,10-K,1336747,2009-08-12,edgar/data/1336747/0001092306-09-000300.txt
BELO CORP,10-K/A,356080,2009-08-10,edgar/data/356080/0000950123-09-032833.txt
BERLINER COMMUNICATIONS INC,10-K,826773,2009-09-28,edgar/data/826773/0001144204-09-050342.txt
BIG CAT ENERGY CORP,10-K,1089272,2009-07-29,edgar/data/1089272/0001002014-09-000608.txt
BIOFORM MEDICAL INC,10-K,1282393,2009-09-25,edgar/data/1282393/0001193125-09-198308.txt
BIOFUELS POWER CORP,10-K/A,1391407,2009-09-25,edgar/data/1391407/0001432093-09-000382.txt
BIOFUELS POWER CORP,10-K/A,1391407,2009-09-25,edgar/data/1391407/0001432093-09-000384.txt
BIOLIFE SOLUTIONS INC,10-K/A,834365,2009-08-27,edgar/data/834365/0001116502-09-001326.txt
BIOMERICA INC,10-K,73290,2009-08-31,edgar/data/73290/0001019687-09-003182.txt
BIOMET INC,10-K,351346,2009-08-21,edgar/data/351346/0001193125-09-179504.txt
BION ENVIRONMENTAL TECHNOLOGIES INC,10-K,875729,2009-09-23,edgar/data/875729/0001437904-09-000047.txt
"BIOSHAFT WATER TECHNOLOGY, INC.",10-K,1365784,2009-08-14,edgar/data/1365784/0001062993-09-002837.txt
BIOSYNERGY INC,10-K,715812,2009-07-30,edgar/data/715812/0000715812-09-000017.txt
BIRCH BRANCH INC,10-K,857872,2009-09-30,edgar/data/857872/0001079973-09-000919.txt
BLACK HAWK EXPLORATION,10-K/A,1349371,2009-09-03,edgar/data/1349371/0001432093-09-000326.txt
BLUE COAT SYSTEMS INC,10-K/A,1095600,2009-08-27,edgar/data/1095600/0001193125-09-182446.txt
"BODISEN BIOTECH, INC",10-K/A,1178552,2009-09-16,edgar/data/1178552/0001144204-09-048558.txt
BOLT TECHNOLOGY CORP,10-K,354655,2009-09-03,edgar/data/354655/0001144204-09-047112.txt
"BONANZA ONE, INC.",10-K,1411308,2009-09-28,edgar/data/1411308/0001144204-09-050283.txt
BOSTON CAPITAL TAX CREDIT FUND II LTD PARTNERSHIP,10-K,853566,2009-07-07,edgar/data/853566/0001104659-09-042066.txt
BOSTON CAPITAL TAX CREDIT FUND III L P,10-K,879555,2009-07-07,edgar/data/879555/0001104659-09-042067.txt
BOSTON CAPITAL TAX CREDIT FUND IV LP,10-K,913778,2009-07-14,edgar/data/913778/0001104659-09-043045.txt
BOSTON CAPITAL TAX CREDIT FUND LTD PARTNERSHIP,10-K,835095,2009-07-07,edgar/data/835095/0001104659-09-042065.txt
BOSTON CAPITAL TAX CREDIT FUND V LP,10-K,1267425,2009-07-07,edgar/data/1267425/0001104659-09-042068.txt
BOSTON FINANCIAL QUALIFIED HOUSING TAX CREDITS L P IV,10-K,845035,2009-07-15,edgar/data/845035/0000810663-09-000052.txt
BOSTON FINANCIAL QUALIFIED HOUSING TAX CREDITS L P V,10-K,852953,2009-07-15,edgar/data/852953/0000810663-09-000053.txt
BOSTON FINANCIAL QUALIFIED HOUSING TAX CREDITS LP III,10-K,839345,2009-07-15,edgar/data/839345/0000810663-09-000051.txt
BOSTON FINANCIAL TAX CREDIT FUND PLUS,10-K,870815,2009-07-15,edgar/data/870815/0000810663-09-000054.txt
BOSTON FINANCIAL TAX CREDIT FUND VII LP,10-K,892342,2009-07-15,edgar/data/892342/0000810663-09-000055.txt
BOSTON FINANCIAL TAX CREDIT FUND VIII LP,10-K,911568,2009-07-15,edgar/data/911568/0000810663-09-000056.txt
BOTTOMLINE TECHNOLOGIES INC /DE/,10-K,1073349,2009-09-11,edgar/data/1073349/0001193125-09-190353.txt
BOVIE MEDICAL CORP,10-K/A,719135,2009-09-18,edgar/data/719135/0001144204-09-049071.txt
BOWL AMERICA INC,10-K,13573,2009-09-28,edgar/data/13573/0001437749-09-001346.txt
BOWNE & CO INC,10-K/A,13610,2009-07-31,edgar/data/13610/0000950123-09-028153.txt
BRADY CORP,10-K,746598,2009-09-28,edgar/data/746598/0000950123-09-046589.txt
BRAIN TREE INTERNATIONAL INC,10-K,802257,2009-09-28,edgar/data/802257/0000931731-09-000255.txt
BRAMPTON CREST INTERNATIONAL INC,10-K/A,1321002,2009-07-09,edgar/data/1321002/0001144204-09-036728.txt
BRAZIL FAST FOOD CORP,10-K/A,914537,2009-08-24,edgar/data/914537/0000950123-09-037410.txt
BRIGGS & STRATTON CORP,10-K,14195,2009-08-27,edgar/data/14195/0001193125-09-182884.txt
BRINKER INTERNATIONAL INC,10-K,703351,2009-08-24,edgar/data/703351/0001047469-09-007949.txt
BRINX RESOURCES LTD,10-K/A,1212641,2009-09-18,edgar/data/1212641/0000949353-09-000196.txt
BRISTOL MYERS SQUIBB DEBENTURE BACKED SERIES 2002-18,10-K,1202500,2009-07-20,edgar/data/1202500/0001104659-09-043880.txt
BROADCASTER INC,10-K/A,814929,2009-09-08,edgar/data/814929/0001116502-09-001361.txt
"BROADRIDGE FINANCIAL SOLUTIONS, INC.",10-K,1383312,2009-08-11,edgar/data/1383312/0001193125-09-171581.txt
BROOKMOUNT EXPLORATIONS INC,10-K/A,1122993,2009-08-05,edgar/data/1122993/0001273511-09-000176.txt
BUCKEYE TECHNOLOGIES INC,10-K,899597,2009-08-27,edgar/data/899597/0000899597-09-000036.txt
"BULLION MONARCH MINING, INC.",10-K,15288,2009-08-14,edgar/data/15288/0001010412-09-000182.txt
"BULLION MONARCH MINING, INC.",10-K/A,15288,2009-09-15,edgar/data/15288/0001010412-09-000222.txt
BURLINGTON COAT FACTORY WAREHOUSE CORP,10-K,718916,2009-08-27,edgar/data/718916/0001368775-09-000018.txt
BURZYNSKI RESEARCH INSTITUTE INC,10-K/A,724445,2009-07-15,edgar/data/724445/0001104659-09-043324.txt
BUTLER NATIONAL CORP,10-K,15847,2009-07-17,edgar/data/15847/0000015847-09-000010.txt
"BV Financial, Inc.",10-K,1302387,2009-09-24,edgar/data/1302387/0001193125-09-197035.txt
"Banks.com, Inc.",10-K/A,1341470,2009-08-13,edgar/data/1341470/0001193125-09-174541.txt
"Barossa Coffee Company, Inc.",10-K,1332572,2009-09-28,edgar/data/1332572/0001013839-09-000014.txt
Betawave Corp.,10-K/A,1349274,2009-07-24,edgar/data/1349274/0001144204-09-038763.txt
"Bethesda C0701, Inc.",10-K,1422127,2009-09-28,edgar/data/1422127/0001144204-09-050279.txt
"Bethesda C0801, Inc.",10-K,1435947,2009-09-28,edgar/data/1435947/0001144204-09-050337.txt
Big Bear Mining Corp.,10-K/A,1354213,2009-09-01,edgar/data/1354213/0001214782-09-000255.txt
"BigSky Productions, Inc.",10-K,1441362,2009-09-25,edgar/data/1441362/0001469928-09-000021.txt
Biotel Inc.,10-K,1300128,2009-09-28,edgar/data/1300128/0000897101-09-001933.txt
Black Tusk Minerals Inc.,10-K,1350770,2009-09-01,edgar/data/1350770/0000912282-09-001257.txt
Blackwater Midstream Corp.,10-K/A,1292518,2009-07-07,edgar/data/1292518/0001019687-09-002423.txt
"Blue Earth Solutions, Inc.",10-K,1387983,2009-07-13,edgar/data/1387983/0001255294-09-000413.txt
Blue Gem Enterprise,10-K,1444377,2009-08-05,edgar/data/1444377/0001165527-09-000518.txt
"BlueStar Financial Group, Inc.",10-K,1442236,2009-09-25,edgar/data/1442236/0001469928-09-000023.txt
"BofI Holding, Inc.",10-K,1299709,2009-09-25,edgar/data/1299709/0001193125-09-198317.txt
Bonanza Goldfield Corp.,10-K,1439264,2009-09-16,edgar/data/1439264/0001116502-09-001425.txt
"Boomerang Systems, Inc.",10-K/A,314712,2009-08-06,edgar/data/314712/0001144204-09-040847.txt
"Bosco Holdings, Inc.",10-K,1403231,2009-07-15,edgar/data/1403231/0001165527-09-000470.txt
Bow Valley Ventures Inc.,10-K,1402394,2009-09-16,edgar/data/1402394/0001096350-09-000092.txt
"Brazos International Exploration, Inc.",10-K,1420924,2009-07-15,edgar/data/1420924/0001096350-09-000074.txt
Buckingham Exploration Inc.,10-K,1376804,2009-09-15,edgar/data/1376804/0001415408-09-000419.txt
Burger King Holdings Inc,10-K,1352801,2009-08-27,edgar/data/1352801/0000950123-09-038762.txt
"Burlington Coat Factory Investments Holdings, Inc.",10-K,1368775,2009-08-27,edgar/data/1368775/0001368775-09-000018.txt
CACI INTERNATIONAL INC /DE/,10-K,16058,2009-08-26,edgar/data/16058/0001193125-09-182208.txt
CAL MAINE FOODS INC,10-K,16160,2009-08-11,edgar/data/16160/0001144204-09-042014.txt
CALIFORNIA FIRST NATIONAL BANCORP,10-K,803016,2009-09-25,edgar/data/803016/0000803016-09-000015.txt
CALL NOW INC,10-K/A,869484,2009-09-08,edgar/data/869484/0000950123-09-041474.txt
CALYPTE BIOMEDICAL CORP,10-K/A,899426,2009-08-20,edgar/data/899426/0001437749-09-001100.txt
CAMBRIDGE HOLDINGS LTD,10-K,712757,2009-09-28,edgar/data/712757/0001079973-09-000917.txt
CAMELOT CORP,10-K,13033,2009-07-02,edgar/data/13033/0001269678-09-000129.txt
CAMPBELL SOUP CO,10-K,16732,2009-09-30,edgar/data/16732/0000950123-09-047208.txt
CANCER THERAPEUTICS INC,10-K,876367,2009-09-15,edgar/data/876367/0001391609-09-000089.txt
"CANO PETROLEUM, INC",10-K,1253710,2009-09-28,edgar/data/1253710/0001047469-09-008587.txt
"CANO PETROLEUM, INC",10-K/A,1253710,2009-07-06,edgar/data/1253710/0001104659-09-041934.txt
CANYON COPPER CORP.,10-K,1112706,2009-09-28,edgar/data/1112706/0001062993-09-003461.txt
CAPITAL GROWTH SYSTEMS INC /FL/,10-K,1116694,2009-08-19,edgar/data/1116694/0001193125-09-178341.txt
CAPITAL GROWTH SYSTEMS INC /FL/,10-K/A,1116694,2009-08-19,edgar/data/1116694/0001193125-09-178321.txt
"CAPTERRA FINANCIAL GROUP, INC.",10-K/A,1233275,2009-07-02,edgar/data/1233275/0000950123-09-019980.txt
CARDICA INC,10-K,1178104,2009-09-18,edgar/data/1178104/0000950123-09-044208.txt
CARDINAL HEALTH INC,10-K,721371,2009-08-27,edgar/data/721371/0001193125-09-182992.txt
CARDIO VASCULAR MEDICAL DEVICE CORP,10-K/A,1403085,2009-09-16,edgar/data/1403085/0001144204-09-048682.txt
CAROLYN RIVER PROJECTS LTD.,10-K,1305452,2009-08-24,edgar/data/1305452/0001062993-09-003038.txt
CARPENTER TECHNOLOGY CORP,10-K,17843,2009-08-20,edgar/data/17843/0001193125-09-179024.txt
CARRIZO OIL & GAS INC,10-K/A,1040593,2009-08-17,edgar/data/1040593/0001040593-09-000038.txt
CARVER BANCORP INC,10-K,1016178,2009-07-02,edgar/data/1016178/0000950123-09-020049.txt
CARVER BANCORP INC,10-K/A,1016178,2009-07-02,edgar/data/1016178/0000950123-09-020017.txt
CASCADE FINANCIAL CORP,10-K/A,928911,2009-07-15,edgar/data/928911/0000928911-09-000020.txt
CASELLA WASTE SYSTEMS INC,10-K/A,911177,2009-07-24,edgar/data/911177/0001047469-09-006881.txt
CCO HOLDINGS CAPITAL CORP,10-K/A,1271834,2009-07-17,edgar/data/1271834/0001091667-09-000110.txt
CCO HOLDINGS LLC,10-K/A,1271833,2009-07-17,edgar/data/1271833/0001091667-09-000110.txt
CECO ENVIRONMENTAL CORP,10-K/A,3197,2009-09-25,edgar/data/3197/0001193125-09-198242.txt
CELADON GROUP INC,10-K,865941,2009-09-04,edgar/data/865941/0001008886-09-000077.txt
CENTENNIAL COMMUNICATIONS CORP /DE,10-K,879573,2009-07-30,edgar/data/879573/0000950123-09-027659.txt
CENTENNIAL COMMUNICATIONS CORP /DE,10-K/A,879573,2009-09-25,edgar/data/879573/0000950123-09-046115.txt
CENTEX CORP,10-K/A,18532,2009-07-28,edgar/data/18532/0000018532-09-000014.txt
CENTRAL EUROPEAN DISTRIBUTION CORP,10-K/A,1046880,2009-07-10,edgar/data/1046880/0001193125-09-147440.txt
"CENVEO, INC",10-K/A,920321,2009-07-30,edgar/data/920321/0001068800-09-000155.txt
CH2M HILL COMPANIES LTD,10-K/A,777491,2009-09-03,edgar/data/777491/0001104659-09-053113.txt
"CHAMPIONS BIOTECHNOLOGY, INC.",10-K,771856,2009-08-27,edgar/data/771856/0000950123-09-038702.txt
"CHAMPIONS BIOTECHNOLOGY, INC.",10-K/A,771856,2009-08-27,edgar/data/771856/0000950123-09-038656.txt
